CustomerKey,FirstName,MiddleName,LastName,CountryName,DateFirstPurchase,SalesOrderNumber,OrderDate,SalesAmount,OrderElapsedDays
11300,Fernando,,Barnes,Canada,2013-01-31,SO58365,2013-05-21 00:00:00.000,88.46,110
25888,Morgan,D,Edwards,United States,2011-03-09,SO63351,2013-07-31 00:00:00.000,1248.83,875
26249,Thomas,B,Ross,United States,2012-01-09,SO46775,2012-01-09 00:00:00.000,2071.4196,0
20667,Jodi,C,Pal,United States,2013-04-11,SO56052,2013-04-11 00:00:00.000,1775.97,0
12286,Nathan,M,Jenkins,United Kingdom,2012-05-16,SO54300,2013-03-12 00:00:00.000,800.31,300
11048,Jeremy,,Powell,Australia,2011-02-10,SO43980,2011-02-10 00:00:00.000,3374.99,0
28796,Cameron,,Coleman,United States,2013-04-02,SO55516,2013-04-02 00:00:00.000,63.97,0
19759,Sydney,,Barnes,United States,2013-05-29,SO58861,2013-05-29 00:00:00.000,78.98,0
12005,Gilbert,C,Shen,Australia,2011-11-21,SO46285,2011-11-21 00:00:00.000,3399.99,0
12927,Savannah,,Sanchez,United States,2013-04-27,SO56888,2013-04-27 00:00:00.000,99.47,0
11235,Angel,J,Stewart,United States,2013-07-04,SO74377,2014-01-05 00:00:00.000,63.47,185
11740,Jan,M,Hall,Canada,2013-03-07,SO65477,2013-08-31 00:00:00.000,63.97,177
22436,Roger,M,Raji,Germany,2013-01-15,SO51475,2013-01-15 00:00:00.000,607.96,0
12656,Blake,,Roberts,France,2013-05-17,SO58172,2013-05-17 00:00:00.000,8.99,0
24605,Roger,P,Wang,Australia,2012-12-13,SO51559,2013-01-20 00:00:00.000,1184.46,38
17639,Heather,,Ma,United Kingdom,2012-07-21,SO48966,2012-07-21 00:00:00.000,2181.5625,0
19093,Tara,J,Ashe,Australia,2011-07-12,SO45144,2011-07-12 00:00:00.000,3578.27,0
21516,Larry,,Serrano,United Kingdom,2012-12-18,SO50983,2012-12-18 00:00:00.000,782.99,0
13595,Cole,L,Stewart,France,2012-01-13,SO61094,2013-06-29 00:00:00.000,2309.97,533
18139,Jennifer,,Washington,Germany,2012-02-23,SO66012,2013-09-08 00:00:00.000,2407.04,563
14563,Fernando,,Carter,United States,2013-07-24,SO62719,2013-07-24 00:00:00.000,39.98,0
11053,Ana,E,Price,United States,2013-01-17,SO51505,2013-01-17 00:00:00.000,2329.98,0
19378,Lucas,S,Davis,United Kingdom,2013-12-23,SO73748,2013-12-23 00:00:00.000,24.99,0
16219,Angel,,Sanders,Canada,2013-06-09,SO59825,2013-06-09 00:00:00.000,553.97,0
13343,Melanie,G,Bradley,Canada,2013-05-06,SO57579,2013-05-06 00:00:00.000,2319.26,0
20060,Kayla,R,Jackson,United Kingdom,2011-03-21,SO44225,2011-03-21 00:00:00.000,699.0982,0
11703,Kaylee,,Baker,United States,2013-02-13,SO70907,2013-11-16 00:00:00.000,37.29,276
16534,Claudia,,Holt,Germany,2012-06-25,SO68897,2013-10-22 00:00:00.000,2638.94,484
17720,Deanna,D,Diaz,United Kingdom,2012-07-17,SO48938,2012-07-17 00:00:00.000,2181.5625,0
12340,Stacy,L,Diaz,Australia,2012-01-23,SO46887,2012-01-23 00:00:00.000,2049.0982,0
16754,Alex,M,Bell,Canada,2013-03-17,SO63474,2013-08-02 00:00:00.000,2362.27,138
12305,Xavier,,Bailey,United Kingdom,2012-06-27,SO69649,2013-10-29 00:00:00.000,548.98,489
26578,Jeremy,,White,United States,2013-10-28,SO69330,2013-10-28 00:00:00.000,58.47,0
11586,Alberto,,Romero,United Kingdom,2013-10-28,SO69362,2013-10-28 00:00:00.000,8.99,0
11338,Frank,F,Navarro,Germany,2011-10-11,SO51207,2012-12-30 00:00:00.000,2369.96,446
28670,Julia,,Gonzales,United States,2011-05-21,SO44692,2011-05-21 00:00:00.000,3578.27,0
14561,Eduardo,,Miller,Canada,2013-02-01,SO63974,2013-08-10 00:00:00.000,37.29,190
11990,Joanna,J,Vazquez,Australia,2011-11-13,SO56371,2013-04-17 00:00:00.000,2369.96,521
12624,Jamie,D,Xu,Germany,2012-10-15,SO50070,2012-10-15 00:00:00.000,2049.0982,0
23221,Leonard,C,Rai,Germany,2013-07-13,SO62058,2013-07-13 00:00:00.000,38.98,0
19410,Chloe,A,Adams,United States,2013-02-25,SO53340,2013-02-25 00:00:00.000,1120.49,0
15698,Susan,D,Wang,Germany,2013-11-11,SO70550,2013-11-11 00:00:00.000,42.28,0
25912,Walter,R,Rubio,Australia,2013-06-27,SO60967,2013-06-27 00:00:00.000,63.47,0
12122,Destiny,W,Coleman,Canada,2013-03-05,SO53909,2013-03-05 00:00:00.000,2429.97,0
12490,Trisha,C,He,France,2013-03-18,SO58315,2013-05-20 00:00:00.000,38.88,63
20998,Eugene,L,She,Australia,2012-01-26,SO56746,2013-04-24 00:00:00.000,624.95,454
17503,Molly,,Suri,Australia,2013-10-13,SO73949,2013-12-26 00:00:00.000,34.99,74
20931,Brian,F,Sanchez,United Kingdom,2012-08-18,SO72587,2013-12-08 00:00:00.000,2490.18,477
16466,Alisha,I,Kumar,Germany,2012-06-27,SO48708,2012-06-27 00:00:00.000,2181.5625,0
21918,Carol,,Serrano,United States,2013-01-30,SO51989,2013-01-30 00:00:00.000,68.97,0
25475,Destiny,C,Martin,France,2013-12-10,SO72763,2013-12-10 00:00:00.000,39.98,0
16603,Scott,,Seely,Germany,2012-07-08,SO64072,2013-08-12 00:00:00.000,2385.95,400
25043,Damien,W,Rai,United States,2013-08-23,SO64811,2013-08-23 00:00:00.000,161.59,0
19845,Fernando,P,Hernandez,United States,2013-10-11,SO68186,2013-10-11 00:00:00.000,639.95,0
26847,Brent,,Yang,Germany,2013-10-20,SO68770,2013-10-20 00:00:00.000,60.47,0
13844,Phillip,H,Mehta,Germany,2011-06-26,SO45002,2011-06-26 00:00:00.000,3578.27,0
16752,Mason,,Wright,United States,2013-08-17,SO64422,2013-08-17 00:00:00.000,2512.32,0
15634,Dalton,L,Kelly,United Kingdom,2013-06-18,SO72158,2013-12-02 00:00:00.000,39.98,167
11762,Randall,R,Gomez,Australia,2011-08-07,SO54303,2013-03-12 00:00:00.000,2389.96,583
14071,Jack,J,Li,Australia,2012-08-13,SO56541,2013-04-21 00:00:00.000,1248.83,251
13553,Jessica,,Coleman,United Kingdom,2012-11-30,SO71069,2013-11-18 00:00:00.000,1214.85,353
20555,Kelvin,V,Raje,Germany,2012-04-10,SO47801,2012-04-10 00:00:00.000,782.99,0
21556,Gloria,G,Serrano,Australia,2012-02-04,SO47128,2012-02-04 00:00:00.000,2443.35,0
24248,Jake,,Lin,Australia,2012-10-05,SO66689,2013-09-19 00:00:00.000,588.96,349
24481,Dennis,K,Sun,Australia,2012-12-11,SO50913,2012-12-11 00:00:00.000,2443.35,0
14356,Isabella,A,Baker,United States,2012-08-23,SO49407,2012-08-23 00:00:00.000,1000.4375,0
11262,Jennifer,,Simmons,Canada,2013-02-27,SO59928,2013-06-11 00:00:00.000,36.59,104
14988,Mandy,,Lu,United Kingdom,2013-06-25,SO60870,2013-06-25 00:00:00.000,36.27,0
15957,Samuel,T,Ross,United States,2013-07-22,SO62601,2013-07-22 00:00:00.000,163.99,0
20737,Victoria,A,Griffin,United States,2014-01-21,SO74893,2014-01-21 00:00:00.000,128.97,0
13551,Jacob,,Lee,United Kingdom,2012-12-04,SO50828,2012-12-04 00:00:00.000,2049.0982,0
14169,Carmen,E,Martinez,France,2012-02-13,SO47198,2012-02-13 00:00:00.000,2443.35,0
27407,Faith,L,Griffin,United States,2012-11-02,SO68727,2013-10-19 00:00:00.000,2419.06,351
17095,Logan,D,Garcia,France,2012-01-03,SO54438,2013-03-15 00:00:00.000,1759.97,437
26890,Bryan,,Rogers,United Kingdom,2013-06-23,SO60759,2013-06-23 00:00:00.000,588.96,0
27272,Elijah,,Chen,United States,2012-11-08,SO50451,2012-11-08 00:00:00.000,2049.0982,0
26319,Dylan,M,Martinez,United States,2012-03-26,SO47638,2012-03-26 00:00:00.000,2049.0982,0
15608,Faith,A,James,Germany,2013-08-28,SO65116,2013-08-28 00:00:00.000,39.98,0
28979,Matthew,A,Williams,United States,2013-03-24,SO54943,2013-03-24 00:00:00.000,37.97,0
12081,Kaitlyn,A,Perez,Canada,2013-05-08,SO57667,2013-05-08 00:00:00.000,2366.96,0
19285,Jacqueline,H,Howard,Germany,2012-11-04,SO70957,2013-11-17 00:00:00.000,1750.98,378
22027,Franklin,J,Luo,Canada,2013-05-11,SO57810,2013-05-11 00:00:00.000,59.98,0
23999,Gilbert,,Li,Australia,2012-09-27,SO63476,2013-08-02 00:00:00.000,548.98,309
25516,Cheryl,,Hernandez,Germany,2013-03-29,SO55210,2013-03-29 00:00:00.000,21.49,0
25651,Alvin,,Yuan,Germany,2013-09-20,SO66700,2013-09-20 00:00:00.000,1785.97,0
13953,Theresa,M,Munoz,Australia,2012-07-13,SO73499,2013-12-19 00:00:00.000,2447.05,524
13670,Brittney,K,Zeng,Australia,2013-02-22,SO53139,2013-02-22 00:00:00.000,24.49,0
13403,Jennifer,,Jackson,United States,2012-02-23,SO47298,2012-02-23 00:00:00.000,2181.5625,0
18331,Jerry,,Chande,Australia,2011-06-29,SO45029,2011-06-29 00:00:00.000,3578.27,0
27923,Douglas,M,Arun,Germany,2013-10-23,SO68991,2013-10-23 00:00:00.000,28.99,0
14104,Sydney,M,James,United States,2012-04-02,SO55490,2013-04-01 00:00:00.000,889.47,364
14453,Jesse,,Scott,United States,2012-11-04,SO62735,2013-07-24 00:00:00.000,2400.95,262
13351,Mariah,,Cox,United States,2012-02-19,SO57670,2013-05-08 00:00:00.000,2294.99,444
23964,Arturo,,Nara,France,2013-02-25,SO53323,2013-02-25 00:00:00.000,36.27,0
17815,Ronnie,C,Ma,United Kingdom,2012-08-11,SO60651,2013-06-22 00:00:00.000,680.43,315
16846,James,G,Phillips,Canada,2013-02-21,SO56466,2013-04-19 00:00:00.000,56.97,57
13436,Gail,,Griffin,United States,2012-03-12,SO47537,2012-03-12 00:00:00.000,2181.5625,0
18183,Meagan,,Schmidt,Germany,2012-06-22,SO48655,2012-06-22 00:00:00.000,1000.4375,0
26421,Allison,A,Peterson,Australia,2013-10-23,SO68960,2013-10-23 00:00:00.000,60.47,0
28578,Zoe,,Rogers,United States,2014-01-15,SO74697,2014-01-15 00:00:00.000,39.98,0
21789,Lauren,A,Griffin,United States,2013-05-07,SO57607,2013-05-07 00:00:00.000,14.98,0
14954,Denise,W,Perez,France,2013-07-19,SO62426,2013-07-19 00:00:00.000,70.95,0
11730,Emma,,Torres,United States,2013-05-11,SO74477,2014-01-08 00:00:00.000,34.99,242
26435,Yolanda,M,Goel,Australia,2012-05-26,SO71469,2013-11-24 00:00:00.000,1174.48,547
13285,Kara,P,Chavez,Canada,2013-02-06,SO57568,2013-05-06 00:00:00.000,106.95,89
19018,Nicole,,Gray,United States,2013-07-04,SO61506,2013-07-04 00:00:00.000,133.49,0
25249,Alexandra,H,Watson,Australia,2011-01-02,SO64843,2013-08-23 00:00:00.000,1169.46,964
11361,Cindy,G,Ramos,Australia,2013-10-01,SO67503,2013-10-01 00:00:00.000,64.97,0
14151,Marie,E,Martin,France,2013-09-16,SO66464,2013-09-16 00:00:00.000,85.48,0
13640,Rachael,G,Patel,Australia,2013-03-15,SO70169,2013-11-06 00:00:00.000,38.98,236
22939,Rebekah,,Arthur,Australia,2012-06-06,SO48479,2012-06-06 00:00:00.000,2181.5625,0
17652,Javier,,Vazquez,Germany,2013-04-23,SO56669,2013-04-23 00:00:00.000,14.23,0
29080,Yolanda,,Nara,Australia,2013-07-25,SO62817,2013-07-25 00:00:00.000,777.34,0
24638,Julia,I,Lopez,United States,2013-11-04,SO70042,2013-11-04 00:00:00.000,57.09,0
14858,Louis,,Zhu,Australia,2013-03-03,SO69873,2013-11-02 00:00:00.000,8.99,244
16739,Cory,,Weber,Australia,2013-03-07,SO53982,2013-03-07 00:00:00.000,31.27,0
22223,Gabrielle,,Parker,United States,2013-09-27,SO67163,2013-09-27 00:00:00.000,34.98,0
28816,Jessica,B,Cox,United States,2013-08-21,SO64695,2013-08-21 00:00:00.000,27.28,0
11711,Daniel,,Davis,Canada,2013-02-07,SO66586,2013-09-18 00:00:00.000,100.09,223
22964,Eric,A,Hayes,Australia,2013-05-27,SO58714,2013-05-27 00:00:00.000,123.98,0
17966,Kellie,K,Gutierrez,United Kingdom,2012-09-19,SO71570,2013-11-26 00:00:00.000,819.48,433
29325,Cameron,E,Thomas,United States,2013-08-18,SO64473,2013-08-18 00:00:00.000,63.47,0
28846,Cynthia,D,Lopez,United States,2011-06-30,SO45036,2011-06-30 00:00:00.000,3578.27,0
14067,Larry,,Sanz,Australia,2013-04-11,SO56025,2013-04-11 00:00:00.000,49.99,0
17416,Raymond,H,Suri,United States,2013-10-29,SO69621,2013-10-29 00:00:00.000,2370.96,0
12000,Ashley,,Russell,Australia,2011-11-16,SO64296,2013-08-15 00:00:00.000,2473.04,638
24513,Alejandro,,Deng,United States,2013-04-11,SO56034,2013-04-11 00:00:00.000,38.88,0
29239,Samantha,R,Miller,United States,2011-07-22,SO66874,2013-09-22 00:00:00.000,765.32,793
19572,Melissa,C,Bailey,Australia,2013-04-09,SO60389,2013-06-18 00:00:00.000,58.47,70
22587,Gina,C,Alonso,Germany,2013-05-01,SO57298,2013-05-01 00:00:00.000,548.98,0
27828,Ernest,,Gao,United Kingdom,2013-03-23,SO54911,2013-03-23 00:00:00.000,27.77,0
14367,Courtney,M,Green,United States,2012-09-03,SO49609,2012-09-03 00:00:00.000,1000.4375,0
15037,Jaime,L,Raji,Australia,2012-10-22,SO50135,2012-10-22 00:00:00.000,2071.4196,0
29275,Taylor,,Thomas,United States,2011-07-06,SO67466,2013-09-30 00:00:00.000,751.34,817
16691,Paula,B,Romero,Australia,2011-02-28,SO54361,2013-03-13 00:00:00.000,893.47,744
14242,Rafael,V,Ye,United States,2012-06-12,SO48552,2012-06-12 00:00:00.000,1000.4375,0
19256,Abigail,A,Griffin,France,2012-03-13,SO47549,2012-03-13 00:00:00.000,782.99,0
25715,Tabitha,W,Sara,Australia,2011-07-28,SO45243,2011-07-28 00:00:00.000,699.0982,0
25597,Alan,A,She,Germany,2013-12-17,SO73329,2013-12-17 00:00:00.000,539.99,0
12961,Kimberly,,Murphy,United States,2013-11-04,SO74780,2014-01-17 00:00:00.000,74.98,74
12309,Omar,R,Raje,United Kingdom,2013-03-29,SO55213,2013-03-29 00:00:00.000,23.78,0
29225,Matthew,,Lee,United States,2011-07-31,SO64285,2013-08-15 00:00:00.000,742.35,746
25020,Walter,A,Romero,Australia,2012-07-29,SO49029,2012-07-29 00:00:00.000,1000.4375,0
13556,Alisha,,Nath,France,2011-12-19,SO46536,2011-12-19 00:00:00.000,3578.27,0
18268,Preston,O,Chapman,Australia,2011-05-16,SO65069,2013-08-27 00:00:00.000,2523.92,834
23559,Jocelyn,D,Patterson,Canada,2013-01-31,SO52042,2013-01-31 00:00:00.000,64.47,0
27903,Janelle,,Suri,France,2013-03-28,SO55168,2013-03-28 00:00:00.000,38.88,0
21905,Pedro,,Hernandez,United States,2013-07-18,SO62359,2013-07-18 00:00:00.000,14.98,0
14183,Robyn,M,Carlson,United Kingdom,2011-04-10,SO44375,2011-04-10 00:00:00.000,3578.27,0
26699,Joan,W,Coleman,Canada,2013-04-30,SO57216,2013-04-30 00:00:00.000,64.47,0
12945,Jessica,L,Bailey,Canada,2013-05-17,SO75006,2014-01-25 00:00:00.000,102.95,253
25170,Logan,H,Walker,United States,2013-10-18,SO68642,2013-10-18 00:00:00.000,32.60,0
16380,Mariah,,Torres,Canada,2013-07-25,SO72153,2013-12-02 00:00:00.000,123.98,130
26033,Danny,J,Vazquez,Australia,2012-02-06,SO67463,2013-09-30 00:00:00.000,1120.49,602
23293,Kaylee,,Peterson,United States,2013-09-01,SO65515,2013-09-01 00:00:00.000,152.28,0
11711,Daniel,,Davis,Canada,2013-02-07,SO72370,2013-12-05 00:00:00.000,60.47,301
22771,Mason,D,King,Canada,2014-01-08,SO74491,2014-01-08 00:00:00.000,76.96,0
17198,Cheryl,,Jiménez,Germany,2012-09-24,SO49778,2012-09-24 00:00:00.000,2443.35,0
28740,Alisha,M,Alan,France,2012-06-09,SO71993,2013-11-29 00:00:00.000,1120.49,538
15847,Edward,J,White,Canada,2013-05-14,SO57980,2013-05-14 00:00:00.000,119.98,0
27093,Alexandra,C,Martin,United States,2012-09-25,SO65735,2013-09-04 00:00:00.000,2438.06,344
11967,Latasha,,Munoz,Australia,2011-10-23,SO55133,2013-03-27 00:00:00.000,2358.97,521
19044,Cesar,L,Rana,United Kingdom,2013-11-10,SO70487,2013-11-10 00:00:00.000,29.93,0
29440,Rafael,A,Cai,Germany,2013-12-03,SO72230,2013-12-03 00:00:00.000,36.27,0
17626,Alfredo,T,Blanco,United Kingdom,2012-06-28,SO60262,2013-06-16 00:00:00.000,819.48,353
17774,Brandi,S,Gutierrez,Germany,2014-01-16,SO74744,2014-01-16 00:00:00.000,27.28,0
17158,Mitchell,,Nara,United States,2013-03-22,SO54845,2013-03-22 00:00:00.000,39.98,0
25632,Lee,,Moreno,United Kingdom,2013-03-06,SO53955,2013-03-06 00:00:00.000,53.98,0
11240,Anne,B,Hernandez,United Kingdom,2011-02-27,SO44063,2011-02-27 00:00:00.000,3399.99,0
17808,Raquel,G,Alvarez,United Kingdom,2013-02-23,SO53219,2013-02-23 00:00:00.000,64.97,0
21027,Luke,E,Nelson,United Kingdom,2012-09-08,SO59502,2013-06-05 00:00:00.000,1754.98,270
18001,Ross,J,Suri,Germany,2013-11-11,SO70554,2013-11-11 00:00:00.000,31.27,0
14014,Leslie,T,Serrano,Australia,2013-05-20,SO69868,2013-11-02 00:00:00.000,27.28,166
18301,Julie,,Xu,Australia,2011-06-08,SO51876,2013-01-28 00:00:00.000,2478.34,600
11892,Julio,M,Ortega,Australia,2011-09-04,SO55176,2013-03-28 00:00:00.000,2334.97,571
14159,Jay,,Malhotra,United Kingdom,2011-04-07,SO68281,2013-10-13 00:00:00.000,2351.96,920
16331,Erin,R,Richardson,Canada,2013-03-09,SO54114,2013-03-09 00:00:00.000,38.88,0
16172,Janelle,,Perez,Australia,2013-08-02,SO68963,2013-10-23 00:00:00.000,91.58,82
16370,Molly,,Gonzalez,Canada,2013-12-09,SO75077,2014-01-27 00:00:00.000,77.92,49
25898,Brittney,L,Cai,United States,2013-07-07,SO61680,2013-07-07 00:00:00.000,38.88,0
17708,Timothy,,Sneath,United Kingdom,2013-11-13,SO74828,2014-01-19 00:00:00.000,93.48,67
24703,Jonathan,A,White,United Kingdom,2013-04-04,SO55648,2013-04-04 00:00:00.000,4.99,0
26105,Morgan,C,Gonzales,United States,2013-06-12,SO59996,2013-06-12 00:00:00.000,40.22,0
17758,Linda,,Gill,Germany,2013-07-26,SO62841,2013-07-26 00:00:00.000,32.27,0
27025,Jasmine,A,Rivera,United States,2013-03-17,SO54540,2013-03-17 00:00:00.000,23.78,0
11851,Jada,,Mitchell,United States,2013-06-16,SO60264,2013-06-16 00:00:00.000,49.99,0
28122,Gabriel,V,King,United States,2013-05-25,SO58601,2013-05-25 00:00:00.000,39.98,0
23592,Joseph,R,Jackson,Canada,2011-10-04,SO68080,2013-10-09 00:00:00.000,1700.99,736
22013,Marcus,L,Jenkins,United States,2013-12-14,SO73084,2013-12-14 00:00:00.000,565.47,0
27527,Tina,,Sanchez,United States,2012-12-15,SO68795,2013-10-20 00:00:00.000,2443.55,309
21795,Tristan,L,Bennett,United States,2013-03-12,SO54308,2013-03-12 00:00:00.000,613.45,0
28420,Tracy,C,Chapman,France,2011-07-22,SO68340,2013-10-13 00:00:00.000,1134.47,814
14223,Larry,,Rubio,Australia,2013-06-04,SO60326,2013-06-17 00:00:00.000,105.95,13
12510,Roberto,,Sanz,France,2011-08-27,SO54039,2013-03-08 00:00:00.000,2294.99,559
14920,Jason,C,Hill,United States,2013-04-19,SO56458,2013-04-19 00:00:00.000,4.99,0
26977,Barry,,Madan,Germany,2013-07-29,SO63048,2013-07-29 00:00:00.000,1283.82,0
25941,Molly,,Perez,Australia,2011-12-16,SO46507,2011-12-16 00:00:00.000,699.0982,0
15095,Jodi,A,Shan,France,2012-07-15,SO48922,2012-07-15 00:00:00.000,2443.35,0
21302,Logan,F,Foster,United States,2013-05-22,SO58436,2013-05-22 00:00:00.000,69.97,0
18335,Ricky,E,Diaz,Australia,2011-06-05,SO71196,2013-11-20 00:00:00.000,2457.33,899
19966,Abby,J,Sanchez,Australia,2011-09-23,SO45753,2011-09-23 00:00:00.000,3578.27,0
24501,Victoria,V,Garcia,Canada,2011-12-27,SO46590,2011-12-27 00:00:00.000,3578.27,0
11031,Theresa,G,Ramos,Australia,2011-02-01,SO43933,2011-02-01 00:00:00.000,3399.99,0
20859,Roy,C,Romero,United Kingdom,2012-05-02,SO58139,2013-05-17 00:00:00.000,1725.98,380
11349,Mindy,J,Luo,Germany,2014-01-13,SO74649,2014-01-13 00:00:00.000,67.97,0
12287,Andre,E,Arun,United Kingdom,2012-05-29,SO48277,2012-05-29 00:00:00.000,2049.0982,0
28938,Sarah,,Moore,Australia,2013-11-03,SO69951,2013-11-03 00:00:00.000,9.99,0
27227,Emily,,Bryant,United States,2012-10-22,SO50128,2012-10-22 00:00:00.000,2071.4196,0
18700,Ernest,C,Zhao,Australia,2011-06-08,SO44869,2011-06-08 00:00:00.000,3578.27,0
28761,Robert,,Campbell,United States,2011-05-05,SO44592,2011-05-05 00:00:00.000,3578.27,0
27907,Michael,,Taylor,United Kingdom,2013-10-24,SO69085,2013-10-24 00:00:00.000,578.46,0
14205,Wesley,R,Wu,France,2013-03-19,SO54686,2013-03-19 00:00:00.000,32.60,0
22575,Orlando,,Blanco,Australia,2012-05-01,SO48101,2012-05-01 00:00:00.000,2443.35,0
18246,Terrence,,Raje,Australia,2011-05-12,SO51321,2013-01-06 00:00:00.000,2452.34,605
11712,Shelby,,Rogers,Canada,2013-02-04,SO54118,2013-03-09 00:00:00.000,9.99,33
14037,Lydia,,Sara,United States,2012-03-23,SO47613,2012-03-23 00:00:00.000,1000.4375,0
12114,Charles,I,Richardson,Canada,2013-03-02,SO53761,2013-03-02 00:00:00.000,2325.96,0
27273,Marcus,,Miller,United States,2012-11-04,SO50413,2012-11-04 00:00:00.000,2071.4196,0
19185,Jacqueline,,Bradley,France,2013-02-15,SO52817,2013-02-15 00:00:00.000,58.98,0
12216,Gerald,,Rodriguez,United Kingdom,2012-03-25,SO47635,2012-03-25 00:00:00.000,2071.4196,0
25051,Suzanne,,Cai,Australia,2012-09-04,SO60166,2013-06-14 00:00:00.000,1174.48,283
13082,Juan,H,Peterson,Australia,2012-05-07,SO70597,2013-11-11 00:00:00.000,2452.04,553
15322,Evan,M,Green,United States,2012-03-18,SO47586,2012-03-18 00:00:00.000,782.99,0
18650,Kyle,,Flores,United States,2013-08-25,SO64941,2013-08-25 00:00:00.000,561.48,0
18364,Eduardo,L,Gray,United States,2013-03-10,SO54156,2013-03-10 00:00:00.000,124.99,0
17512,Cesar,,Suri,Australia,2011-04-17,SO44420,2011-04-17 00:00:00.000,3578.27,0
25667,Jaclyn,,Gao,Germany,2013-04-28,SO56935,2013-04-28 00:00:00.000,23.78,0
20101,Devin,,Hayes,United States,2013-11-13,SO70692,2013-11-13 00:00:00.000,67.93,0
29177,Frank,,Martin,United States,2013-04-28,SO56919,2013-04-28 00:00:00.000,28.98,0
11480,Colleen,A,Ma,France,2012-12-25,SO51053,2012-12-25 00:00:00.000,2071.4196,0
19501,Allison,,Edwards,Germany,2011-11-02,SO55090,2013-03-26 00:00:00.000,1120.49,510
22812,Destiny,,Washington,United Kingdom,2013-08-14,SO64205,2013-08-14 00:00:00.000,32.28,0
12932,Tyler,,Johnson,United States,2013-04-26,SO69245,2013-10-27 00:00:00.000,8.99,184
11195,Megan,,Henderson,United States,2013-04-14,SO56195,2013-04-14 00:00:00.000,6.28,0
19467,Krista,,Alvarez,United Kingdom,2012-10-25,SO53883,2013-03-05 00:00:00.000,2484.94,131
14705,Riley,,Wood,United Kingdom,2011-05-12,SO69318,2013-10-28 00:00:00.000,2297.28,900
25235,Monique,,Torres,Australia,2012-12-10,SO64938,2013-08-25 00:00:00.000,1155.48,258
27173,Suzanne,,Ye,Germany,2013-03-07,SO54015,2013-03-07 00:00:00.000,60.47,0
12298,Crystal,,Zeng,Germany,2012-08-21,SO72824,2013-12-11 00:00:00.000,2393.06,477
12633,Shannon,R,Suarez,United Kingdom,2013-07-15,SO62203,2013-07-15 00:00:00.000,36.27,0
27623,Christian,L,Jackson,United States,2011-01-11,SO70234,2013-11-06 00:00:00.000,2406.00,1030
20237,Hunter,E,Yang,Australia,2013-02-01,SO52070,2013-02-01 00:00:00.000,21.49,0
24013,Jay,L,Ruiz,France,2013-05-13,SO57929,2013-05-13 00:00:00.000,88.97,0
24983,Morgan,M,Griffin,United States,2013-10-30,SO69673,2013-10-30 00:00:00.000,38.88,0
27623,Christian,L,Jackson,United States,2011-01-11,SO43747,2011-01-11 00:00:00.000,3578.27,0
23310,Sydney,,Wood,Australia,2012-07-20,SO51349,2013-01-07 00:00:00.000,1151.76,171
29229,Lance,A,Moreno,Canada,2013-09-07,SO65909,2013-09-07 00:00:00.000,39.98,0
21809,Sydney,R,Thompson,United States,2013-10-11,SO68174,2013-10-11 00:00:00.000,49.97,0
11981,Alexandria,,Howard,United States,2013-04-09,SO75119,2014-01-28 00:00:00.000,42.28,294
27007,Joe,M,Gonzalez,United Kingdom,2013-07-18,SO62364,2013-07-18 00:00:00.000,113.96,0
17044,Ana,,Hayes,United States,2013-09-14,SO66342,2013-09-14 00:00:00.000,39.98,0
12132,Kaitlyn,J,Henderson,France,2011-01-30,SO68620,2013-10-17 00:00:00.000,2398.05,991
21691,Brandon,S,Martin,Canada,2013-04-30,SO57214,2013-04-30 00:00:00.000,39.98,0
13116,Tyrone,,Diaz,Australia,2013-03-14,SO71099,2013-11-19 00:00:00.000,159.00,250
